NO,Frag,Conect,MolWt
42000,[1*]C(=O)[C@@H]1N[C@@H]([13*])[C@@]([15*])(C#N)[C@H]1c1cccc(Cl)c1F,3,249.023
42001,[1*]C(=O)[C@@H]1N[C@@H]([13*])[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1[15*],3,249.023
42002,[1*]C(=O)CNC(=O)c1sc(C2=NOC([13*])([13*])C2)cc1C,3,249.033
42003,[3*]OC(=O)C(COC(=O)C[8*])(C(=O)O[3*])c1ccccc1,3,249.04
42004,[5*]N1C[C@H]([15*])[C@@H](COc2nc([14*])nc3[nH]cc(Cl)c23)C1,3,249.054
42005,[16*]c1cc(OC)c2c(=O)cc(-c3ccc([16*])c([16*])c3)oc2c1,3,249.055
42006,[16*]c1cc([16*])c2c(=O)cc(-c3ccc(OC)c([16*])c3)oc2c1,3,249.055
42007,[16*]c1cc([16*])c2c(=O)cc(-c3ccc([16*])c(OC)c3)oc2c1,3,249.055
42008,[1*]C(=O)c1cc2c(-c3cc([16*])ccc3[16*])cn(C)c(=O)c2[nH]1,3,249.066
42009,[1*]C(=O)c1cccc2nc(O[3*])n(Cc3ccc([16*])cc3)c12,3,249.066
42010,[3*]OC(=O)c1cccc2nc([14*])n(Cc3ccc([16*])cc3)c12,3,249.066
42011,[3*]Oc1ccc(-c2cn(-c3ccc(O[3*])cc3)c([14*])n2)cc1,3,249.066
42012,[3*]Oc1ccc2c(c1)c(-c1ccc([16*])cc1)nc(=O)n2C[8*],3,249.066
42013,[1*]C(=O)[C@@H]([8*])NC(=O)[C@H](CSCc1ccccc1)N[5*],3,249.07
42014,[1*]C(=O)[C@H](NC(=O)[C@H](CSC[8*])N[5*])c1ccccc1,3,249.07
42015,[3*]O[C@H]1C[C@@H](n2nnc3c(N[5*])nc([14*])nc32)[C@H](O)[C@@H]1O,3,249.074
42016,[16*]c1ccc(-n2nnc(-c3cc(OC)c([16*])cc3[16*])n2)cc1,3,249.078
42017,[16*]c1ccc(-n2nnc(-c3cc([16*])c(OC)cc3[16*])n2)cc1,3,249.078
42018,[4*]C/C=C/C(=O)Nc1cc2c(N[5*])c(C#N)cnc2cc1[16*],3,249.078
42019,[4*]CCn1c(=O)c([14*])nc2cnc(-c3ccc([14*])nc3)cc21,3,249.078
42020,[5*]Nc1cc([16*])ccc1C(=O)Nc1n[nH]c2ccc([16*])cc12,3,249.078
42021,[9*]n1nc([14*])cc1NC(=O)Nc1ccc([16*])c2ccccc12,3,249.078
42022,[5*]N([5*])C(c1nc2snc(C)c2c(=O)n1C[8*])C(C)C,3,249.081
42023,[4*]CC(O)COc1ccc(NC(=O)N([5*])[5*])cc1C(C)=O,3,249.088
42024,[14*]c1cc(Nc2cccc(-c3ncn(C)n3)c2[16*])c([14*])nn1,3,249.089
42025,[1*]C(=O)N1[C@H]2CN(C[8*])C(=O)[C@H]([13*])N2C(=O)CN1CC=C,3,249.099
42026,[1*]C(=O)N1[C@H]2CN([10*])C(=O)[C@H](C[8*])N2C(=O)CN1CC=C,3,249.099
42027,[4*][C@@H](C)[C@@H]([8*])Oc1ccc2c(cnn2-c2cccc([16*])c2)c1,3,249.103
42028,[4*][C@@H](C)[C@H](Oc1ccc2c(cnn2[9*])c1)c1cccc([16*])c1,3,249.103
42029,[5*]N1CCc2c([16*])cccc2[C@H]1C(=O)Nc1ccc([16*])cc1,3,249.103
42030,[5*]N1CCc2cc(NC(=O)c3cccc([16*])c3[16*])ccc2C1,3,249.103
42031,[8*]Cn1c([14*])c([16*])c2cc(OCc3ccc(C)cn3)ccc21,3,249.103
42032,[5*]Nc1c(C#N)cnc2cc(N3CCC([15*])CC3)c([16*])cc12,3,249.114
42033,[1*]C(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)C[8*])C1[15*],3,249.124
42034,[3*]OC(=O)N[C@@H](C[8*])[C@@H](O)C[C@H](Cc1ccccc1)N[5*],3,249.124
42035,[3*]OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](C[8*])N[5*],3,249.124
42036,[5*]Nc1ccc(CCN2CCc3cc([16*])c([16*])cc3C2)cc1,3,249.139
42037,[1*]C(=O)[C@H](CC[8*])N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1[13*],3,249.16
42038,[1*]C(=O)c1c([14*])n(C)c2cc(Br)c(O)c([16*])c12,3,249.95
42039,[4*]Cc1c(O)c(Br)cc2c1c([16*])c(C[4*])n2C,3,249.987
42040,[11*]Sc1nc([14*])c2nnn([C@@H]3C[C@H]([15*])[C@@H](O)[C@H]3O)c2n1,3,250.04
42041,[1*]C(=O)c1cc(C=C)c([16*])cc1-c1ccc([14*])nc1C(=O)O,3,250.05
42042,[1*]C(=O)c1ccc(-c2cc([16*])c(C=C)cc2[16*])c(C(=O)O)n1,3,250.05
42043,[14*]c1noc(-c2cc([16*])c(O)cc2O)c1-c1ccc([16*])cc1,3,250.05
42044,[3*]Oc1ccc(C(=O)c2c([14*])oc3ccc(N[5*])cc23)cc1,3,250.05
42045,[4*][C@@](C[8*])(c1ccc(F)cc1F)[C@@H](C)c1nc([14*])cs1,3,250.05
42046,[3*]OC(=O)[C@@H]([8*])NC(=O)[C@@H]([4*])CSCc1ccccc1,3,250.054
42047,[3*]OC(=O)[C@H](NC(=O)[C@@H]([4*])CSC[8*])c1ccccc1,3,250.054
42048,[1*]C(=O)n1ccc2cc(Oc3ccnc(N[5*])c3)c([16*])cc21,3,250.062
42049,[3*]Oc1cc2ncc(C#N)c([16*])c2cc1NC(=O)/C=C/C[4*],3,250.062
42050,[3*]OC(=O)Cc1ccc(OCC(=O)N([5*])CC)c(O[3*])c1,3,250.072
42051,[3*]OC(=O)Cc1ccc(OCC(=O)N([5*])[5*])c(OCC)c1,3,250.072
42052,[5*]N(CCOC)C(=O)Cc1c([16*])c(O)cc(O)c1C([6*])=O,3,250.072
42053,[9*]n1c(=O)c([16*])c(C)c2cnc(Nc3ccc([16*])cn3)nc21,3,250.073
42054,[9*]n1cc(Oc2ccnc(Nc3ccnc([14*])c3)c2)c([14*])n1,3,250.073
42055,[5*]N1CCC(NC(=O)c2cc(Cl)c(N)cc2[16*])C([15*])C1,3,250.075
42056,[5*]N1CC[C@@H](NC(=O)c2cc(Cl)c(N)cc2[16*])[C@@H]([15*])C1,3,250.075
42057,[3*]OC(=O)C1=C(C)NC(N)=C(C(=O)OC2CN([5*])C2)C1[15*],3,250.083
42058,[1*]C(=O)[C@H](Cc1ccc(C(=O)N[5*])cc1)c1ccc([16*])cc1,3,250.087
42059,[1*]C(=O)c1ccc(C[C@@H](C(=O)N[5*])c2ccc([16*])cc2)cc1,3,250.087
42060,[1*]C(=O)c1ccc(C[C@H]([8*])C(=O)Nc2ccc([16*])cc2)cc1,3,250.087
42061,[6*]C(=O)N[C@@H]1C[C@H](c2ccc([16*])cc2)Oc2cc([16*])ccc21,3,250.087
42062,[4*]C(C)[n+]1cnn(C[C@@]([8*])(O)[C@@H](C)c2nc([14*])cs2)c1,3,250.088
42063,[5*]NC(=O)N1[C@H]2CN([10*])C(=O)[C@H]([13*])N2C(=O)CN1CC=C,3,250.094
42064,[4*]CCN(CCOC)C(=O)Cc1c([16*])c(O)cc(O)c1[16*],3,250.108
42065,[4*]CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC[7*])C1[15*],3,250.108
42066,[4*][C@H](COC[8*])C(=O)N1CCC2=NN(C)C(=O)[C@]2(C[8*])C1,3,250.119
42067,[5*]NCC(O)COc1ccc(NC(=O)N([5*])CC)cc1[16*],3,250.119
42068,[1*]C(=O)c1cc(-c2ccc(C[4*])cc2)cc(N([5*])CC)c1C,3,250.123
42069,[16*]c1ccc(CO/N=C(\C)c2ccc([16*])c(CC)c2)cc1[16*],3,250.123
42070,[4*][C@@H](Cc1ccccc1)C(=O)N[C@H]([8*])Cc1ccc([16*])cc1,3,250.123
42071,[4*][C@H](C(=O)N(C)CCc1cc([16*])cc([16*])c1)c1ccccc1,3,250.123
42072,[5*]N(C[8*])c1cc([16*])ccc1[C@@H]1CCc2cc(O)ccc2C1,3,250.123
42073,[5*]N([5*])c1cc2c(cc1OCc1ccc([16*])cc1C)CCC2,3,250.123
42074,[1*]C(=O)[C@H](CC[8*])N[C@H]1CCCN2CCC[C@@H]([13*])N2C1=O,3,250.156
42075,[5*]N(CC[C@H](c1ccccc1)c1cc([16*])ccc1[16*])C(C)C,3,250.16
42076,[4*]C[C@@H]([8*])N1CCN(C2(C)CCN(C([6*])=O)CC2)C[C@@H]1C,3,250.192
42077,[5*]N1CCC([C@H]([8*])CCN2CCC(N([5*])CC)CC2)CC1,3,250.228
42078,[3*]Oc1cc(-c2nc(-c3cccc([14*])n3)cs2)ccc1[16*],3,251.028
42079,[3*]Oc1ccc(-c2nc(-c3cccc([14*])n3)cs2)cc1[16*],3,251.028
42080,[4*]CCN([5*])c1c(C(=O)N[5*])cc([N+](=O)[O-])cc1[N+](=O)[O-],3,251.042
42081,[4*]CCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N([5*])[5*],3,251.042
42082,[3*]OCP(=O)(N[C@@H](C)C(=O)O[3*])N[C@@H](C)C(=O)O[3*],3,251.043
42083,[1*]C(=O)n1ccc2cc(Oc3ccnc([14*])c3)c(O[3*])cc21,3,251.046
42084,[8*]Cc1cc(C(F)(F)F)ccc1-c1cc([16*])c(F)cc1[16*],3,251.048
42085,[1*]C(=O)[C@H]1CN([5*])CCN1S(=O)(=O)c1ccc([16*])cc1,3,251.049
42086,[3*]OC(=O)[C@H](NC(=O)[C@H](CS[11*])N[5*])c1ccccc1,3,251.049
42087,[4*]C[C@H]1C[C@@](C[8*])(C(=O)O)N(C([6*])=O)[C@H]1c1nccs1,3,251.049
42088,[1*]C(=O)c1c([14*])oc2ccc(-c3cc([16*])ccc3C)c(F)c12,3,251.051
42089,[1*]C(=O)c1ccc(C)c(-c2ccc3oc([14*])c([16*])c3c2F)c1,3,251.051
42090,[5*]Nc1nc(Nc2ccc([16*])cc2[16*])ncc1C(F)(F)F,3,251.054
42091,[4*]CC(=O)NC[C@H](C[8*])NC(=O)c1ccc([16*])c(Cl)c1,3,251.059
42092,[5*]Nc1ccc(Oc2ccnc3cc([16*])c([16*])cc23)c(F)c1,3,251.062
42093,[1*]C(=O)c1nn([9*])c2c(Nc3cc(C)ccn3)nc([14*])nc12,3,251.068
42094,[5*]NC(=O)c1cc(C=C)c(OC)cc1-c1ccc([14*])nc1[14*],3,251.082
42095,[5*]NC(=O)c1ccc(-c2cc(OC)c(C=C)cc2[16*])c([14*])n1,3,251.082
42096,[5*]N(C[8*])c1ccc(C(=O)N[C@@H](CC[8*])C(=O)O)c(F)c1,3,251.083
42097,[1*]C(=O)Nc1ccc(-c2nc([14*])c3c(n2)CN([5*])CC3)cc1,3,251.093
42098,[13*]C1C=Cc2c(Cc3cnc(N)nc3N)cc([16*])c([16*])c2O1,3,251.093
42099,[14*]c1nnc(NC(=O)C2CC2)cc1Nc1cccc([16*])c1[16*],3,251.093
42100,[8*]COc1ccc(Cn2c(N)nc3cc([16*])cnc32)cc1[16*],3,251.093
42101,[15*][C@]1(C(F)(F)F)CC[C@@]2([15*])c3ccc([16*])cc3CC[C@@H]2C1,3,251.105
42102,[4*]CCn1nc([14*])c2nc([14*])nc(Nc3cc(C)ccn3)c21,3,251.105
42103,[4*][C@]1(C(F)(F)F)CC[C@@]2([15*])c3ccc([16*])cc3CC[C@@H]2C1,3,251.105
42104,[3*]OC[C@@H](N[5*])C(=O)N1CCC2=NN(C)C(=O)[C@]2(C[8*])C1,3,251.114
42105,[5*]N[C@H](COC[8*])C(=O)N1CCC2=NN(C)C(=O)[C@]2([15*])C1,3,251.114
42106,[3*]Oc1ccc(-c2nc(C3CCN([5*])CC3)ccc2[16*])cc1,3,251.118
42107,[5*]NC(=O)c1cc(-c2ccc([16*])cc2)cc(N([5*])CC)c1C,3,251.118
42108,[7*]CC[C@H]1O[C@]1(C)[C@H]1[C@H]([15*])[C@H](OC(=O)C[7*])CC[C@]12CO2,3,251.128
42109,[5*]N([5*])C1CCN(CC[C@H]([8*])c2cc(F)cc(F)c2)CC1,3,251.136
42110,[1*]C(=O)C[C@H](C(=O)N1C[C@H]([15*])C[C@H]1C(=O)N[5*])C(C)(C)C,3,251.14
42111,[4*]C[C@@H]([4*])COc1ccc(C(C)(C)c2ccc([16*])cc2)cc1,3,251.144
42112,[3*]Oc1c(OCC[4*])cccc1OCC[N+]([5*])(CC)CC,3,251.152
42113,[3*]Oc1cccc(OCC[4*])c1OCC[N+]([5*])(CC)CC,3,251.152
42114,[3*]Oc1cccc(OCC[N+]([5*])(CC)CC)c1OCC[4*],3,251.152
42115,[5*]N(Cc1ccc(CCNCC)cc1)c1cc([16*])ccc1[16*],3,251.155
42116,[5*]NCCc1ccc(CN(CC)c2cc([16*])ccc2[16*])cc1,3,251.155
42117,[15*][C@H]1CN(C(=O)[C@]2(F)CN(C3CCCC3)C[C@H]2[15*])C[C@@H]1[15*],3,251.156
42118,[4*]CC1(N([5*])[5*])CCN(CCn2nnn(CC)c2=O)CC1,3,251.162
42119,[1*]C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](C[4*])N[5*],3,251.176
42120,[1*]C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](C[8*])N[5*],3,251.176
42121,[4*]C[C@H](NC([6*])=O)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1[13*],3,251.176
42122,[4*]C[C@H]([4*])[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)N[5*],3,251.176
42123,[4*][C@@H](C[8*])[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)N[5*],3,251.176
42124,[4*][C@H](C/C=C\NC(=O)[C@@H](NC(=O)C[7*])C(C)(C)C)CC[7*],3,251.176
42125,[5*]N1CCN([C@H]2CCN(C(=O)N(C)[C@@H]([8*])C)[C@@H]([13*])C2)CC1,3,251.187
42126,[3*]OP(=O)([O-])OC[C@@H](COC(=O)C[4*])OC(=O)C[4*],3,252.004
42127,[16*]c1cc2nccc(Oc3ccc([16*])c(Cl)c3)c2cc1[16*],3,252.022
42128,[14*]c1oc2cc(N(CCO)S(C)(=O)=O)c([16*])cc2c1[16*],3,252.033
42129,[16*]c1cc2ncnc(Nc3ccc([16*])c(Cl)c3)c2cc1[16*],3,252.033
42130,[1*]C(=O)c1nc(N2CC[C@@H](N[5*])[C@@H]([15*])C2)sc1C(=O)O,3,252.044
42131,[5*]NC(=O)c1nc(N2CC[C@@H]([15*])[C@@H]([15*])C2)sc1C(=O)O,3,252.044
42132,[6*]C(=O)N[C@@H]1CCN(c2nc([14*])c(C(=O)O)s2)C[C@@H]1[15*],3,252.044
42133,[3*]Oc1cc2nccc(Oc3ccc([16*])cc3F)c2cc1[16*],3,252.046
42134,[1*]C(=O)C(=O)c1cn([9*])c2c(-n3cnc(C)n3)ncc([16*])c12,3,252.052
42135,[3*]OC(=O)Cc1ccc(NC(=O)c2ccccc2[16*])c([16*])c1,3,252.066
42136,[9*]n1c([14*])cc(=O)c2cc3c(=O)cc([14*])oc3c(CCC)c21,3,252.066
42137,[5*]N(C(=O)c1cc2c3c(ncn3C)c([14*])nc2n1[9*])C1CC1,3,252.089
42138,[5*]N(C)c1nc(Nc2cc(C)ccn2)c2c(n1)c([14*])nn2[9*],3,252.1
42139,[1*]C(=O)C1=C(C)NC(C)=C(C([1*])=O)C1c1ccccc1C[7*],3,252.102
42140,[1*]C(=O)COc1cccc(CN([5*])Cc2ccc([16*])cc2)c1,3,252.102
42141,[4*]CCOc1ccc(CNC(=O)c2ccc([16*])c([16*])c2)cc1,3,252.102
42142,[4*]CCc1ccc(NC(=O)c2cc(OC)c([16*])cc2[16*])cc1,3,252.102
42143,[4*]CCc1ccc(NC(=O)c2cc([16*])c(OC)cc2[16*])cc1,3,252.102
42144,[5*]Nc1cc(/C=C\c2cc(OC)c([16*])c(OC)c2)ccc1[16*],3,252.102
42145,[5*]Nc1cc(/C=C\c2cc([16*])c(OC)c(OC)c2)ccc1[16*],3,252.102
42146,[5*]Nc1cc(/C=C\c2cc([16*])c(OC)c([16*])c2)ccc1OC,3,252.102
42147,[5*]Nc1cc(/C=C\c2cc([16*])c([16*])c(OC)c2)ccc1OC,3,252.102
42148,[1*]C(=O)CNc1cccc(CN([5*])Cc2ccc([16*])cc2)n1,3,252.114
42149,[13*][C@@H]1C[C@@]2(C)C[C@H]2N1C(=O)Cn1nc([14*])c2cc([16*])ccc21,3,252.114
42150,[5*]N[C@@H](C)c1cccc(NC(=O)Nc2ccc([16*])c([16*])c2)c1,3,252.114
42151,[5*]Nc1cc(-n2nc([14*])c3c2CC(C)(C)CC3=O)ccc1[16*],3,252.114
42152,[1*]C(=O)C[C@H](C(=O)N1C[C@H](O[3*])C[C@H]1C([1*])=O)C(C)(C)C,3,252.124
42153,[5*]NC(=O)O[C@@H]1CC[C@]2(CO2)[C@@H]([C@@]2(C)O[C@@H]2CC[7*])[C@@H]1[15*],3,252.124
42154,[14*]c1ncnc(Nc2ccc(N3CCC([15*])CC3)cc2[16*])n1,3,252.125
42155,[5*]N1CCN(c2ccc(Nc3cc([14*])ncn3)c([16*])c2)CC1,3,252.125
42156,[5*]N1CCN(c2ccc(Nc3ncc([16*])c([14*])n3)cc2)CC1,3,252.125
42157,[1*]C(=O)N[C@H](C(=O)N1C[C@H]([15*])C[C@H]1C(=O)N[5*])C(C)(C)C,3,252.135
42158,[1*]C(=O)N[C@H](C[8*])C(=O)N[C@@H](CC1CCNCC1)C([1*])=O,3,252.135
42159,[1*]C(=O)[C@@H](C[8*])NC(=O)[C@@H](C[8*])NC(=O)C1CCNCC1,3,252.135
42160,[5*]N([5*])CCc1ccccc1OCc1ccc(CC[8*])cc1,3,252.139
42161,[3*]OCCn1c([14*])nn(CCCN2CCN([5*])CC2)c1=O,3,252.146
42162,[4*][C@H](C[8*])C(=O)N1CCC[C@](C[8*])(C(=O)N(C)N(C)C)C1,3,252.171
42163,[6*]C(=O)N(C)C[C@H]([8*])CCN1CCC([15*])(NC(C)=O)CC1,3,252.171
42164,[8*]C[C@@H](NC(=O)C(C)(C)N)C(=O)N1CCC[C@@]([15*])(C[8*])C1,3,252.171
42165,[5*][N+]1(Cc2cc([16*])c([16*])cc2Br)CCOCC1,3,253.01
42166,[5*]Nc1nc([14*])nc2c(C(=O)NS(C)(=O)=O)nn([9*])c12,3,253.014
42167,[16*]c1cc2ncnc(Oc3ccc([16*])c(Cl)c3)c2cc1[16*],3,253.017
42168,[14*]c1nc2c(cc1F)c([14*])nc(=O)n2-c1c(C)ccnc1[14*],3,253.053
42169,[9*]n1nccc1-c1nn(-c2ccc([16*])cc2F)cc([16*])c1=O,3,253.053
42170,[5*]N(C)Cc1cc2nc(-c3ccc([14*])nc3)nc([14*])c2s1,3,253.055
42171,[3*]Oc1c([14*])nc(-c2ccnc(-c3nn[nH]n3)c2)nc1N[5*],3,253.059
42172,[3*]Oc1nc(-c2ccnc(-c3nn[nH]n3)c2)nc(N[5*])c1[16*],3,253.059
42173,[5*]NC(=O)C(=O)NCC[N+]([5*])([5*])Cc1ccccc1Cl,3,253.061
42174,[3*]Oc1c([16*])cc(SC(C)(C)S[11*])cc1C(C)(C)C,3,253.072
42175,[1*]C(=O)CN1C(=O)[C@@H](C[8*])c2nnc([14*])n2-c2ccccc21,3,253.073
42176,[4*]CCC(=O)Nc1cc([16*])c(CNC[C@@H]([8*])O)cc1Cl,3,253.074
42177,[4*]CC[C@H](NC(=O)N(C)Cc1csc([14*])n1)C(=O)N[5*],3,253.076
42178,[5*]NC(=O)c1nc(N2CC[C@@H](N[5*])[C@@H](OC)C2)sc1[14*],3,253.076
42179,[4*][C@@H](Cc1ccc(-c2c([16*])cc([16*])cc2OC)cc1)C(=O)O,3,253.086
42180,[1*]C(=O)C1(NC(=O)c2ccc3c([16*])c([14*])n(C)c3c2)CCC1,3,253.098
42181,[7*]Cc1cccc([C@@H](CCc2ccccc2[16*])SC[8*])c1,3,253.105
42182,[14*]c1ccnc(Nc2cc([16*])c(N3CCOCC3)cc2[16*])n1,3,253.109
42183,[6*]C(=O)Nc1ccc(Cc2nc([14*])c([16*])c(N(C)C)n2)cc1,3,253.109
42184,[1*]C(=O)N[C@H](C(=O)N1C[C@H](O[3*])C[C@H]1C([1*])=O)C(C)(C)C,3,253.119
42185,[1*]C(=O)[C@@H]1C[C@@H]([15*])CN1C(=O)[C@@H](NC(=O)O[3*])C(C)(C)C,3,253.119
42186,[3*]OC(C[4*])COc1ccccc1CCc1cccc([16*])c1,3,253.123
42187,[1*]C(=O)C1([15*])CCN(CCC([8*])(C#N)c2ccccc2)CC1,3,253.134
42188,[1*]C(=O)C1(c2ccccc2)CCN(CCC([8*])([8*])C#N)CC1,3,253.134
42189,[4*][C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC([15*])([15*])C1,3,253.134
42190,[5*]NCCc1ccc(CN([5*])c2cc(OC)ccc2[16*])cc1,3,253.134
42191,[8*]CC1CCN(C(=O)c2cc3c([16*])cn(C)c3cc2[16*])CC1,3,253.134
42192,[5*]N([5*])C1(COC)CCN(CCn2nnn([9*])c2=O)CC1,3,253.141
42193,[5*]Nc1ccc(-c2ncc(C)c(N[C@H]([8*])CCC)n2)cc1[16*],3,253.145
42194,[5*]N[C@H](C[8*])C(=O)N1CCC[C@]([15*])(C(=O)N(C)N(C)C)C1,3,253.166
42195,[3*]OCC(C[4*])OC(=O)CCCCCCC/C=C\CC[7*],3,253.18
42196,[1*]C(=O)C[C@@H]([4*])[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H](N[5*])C(C)C,3,253.192
42197,[5*]N([5*])CCNC(=O)c1cc(Br)c(N)cc1[16*],3,253.993
42198,[3*]Oc1cc([16*])cc2oc(-c3cn4nc([14*])sc4n3)cc12,3,254.002
42199,[4*]CCOP(=O)([O-])OC[C@@H](C[4*])OC(=O)CS[11*],3,254.002
42200,[4*]CCOP(=O)([O-])OC[C@H]([4*])COC(=O)CS[11*],3,254.002
42201,[9*]n1c(C(=O)O)cc(=O)c2cc3c(=O)cc([14*])oc3c([16*])c21,3,254.009
42202,[9*]n1c([14*])cc(=O)c2cc3c(=O)cc(C(=O)O)oc3c([16*])c21,3,254.009
42203,[16*]c1ccc(S(=O)(=O)n2cc([16*])c3cc([16*])ccc32)cc1,3,254.028
42204,[10*]N1C(=O)Cc2cc([16*])c([16*])cc2[C@@H]1c1ccc(Cl)cc1,3,254.037
42205,[16*]c1ccc2[nH]c([S+]([O-])Cc3nccc([16*])c3[16*])nc2c1,3,254.039
42206,[3*]Oc1nc(-c2ccnc(-c3nn[nH]n3)c2)nc([14*])c1O[3*],3,254.043
42207,[14*]c1nc([14*])c2sc(CN(C)c3ncc([16*])cn3)cc2n1,3,254.05
42208,[8*]C[C@H](NC(=O)OC)C(=O)N[C@@H](C[8*])c1csc([14*])n1,3,254.06
42209,[3*]Oc1nc([14*])c(NC(=O)C=C)cc1Nc1nccc([14*])n1,3,254.068
42210,[13*][C@@H]1C[C@@H]([15*])CCN1C(=O)c1cc([16*])cc(C(F)(F)F)c1,3,254.079
42211,[14*]c1cc(CNc2nc([14*])cc(Nc3cc([14*])[nH]n3)n2)on1,3,254.079
42212,[4*]C[C@H]1CN(C([6*])=O)C[C@@H]1c1ccc(C(F)(F)F)cc1[16*],3,254.079
42213,[1*]C(=O)C1=C(C)NC(C)=C(C(=O)O[3*])C1c1ccccc1[16*],3,254.082
42214,[1*]C(=O)C[C@H](C([1*])=O)N1C(=O)[C@@H]([15*])[C@H]1/C=C/c1ccccc1,3,254.082
42215,[3*]Oc1ccc(CNC(=O)c2cc([16*])c(OC)c([16*])c2)cc1,3,254.082
42216,[3*]Oc1ccc(CNC(=O)c2cc([16*])c([16*])c(OC)c2)cc1,3,254.082
42217,[1*]C(=O)c1ccc(-n2ccc(OCCC3([15*])CC3)n2)nc1[14*],3,254.093
42218,[5*]N[C@@H](C[8*])CC[C@H](C[8*])NC(=O)OCc1cncs1,3,254.096
42219,[5*]NC(=O)N1CCN(c2ncnc3cc([16*])c([16*])cc23)CC1,3,254.104
42220,[5*]Nc1nc(Nc2ccc([16*])c([16*])c2)c(C(N)=O)nc1CC,3,254.104
42221,[6*]C(=O)N1CCN(c2nc(N)c3cc([16*])c([16*])cc3n2)CC1,3,254.104
42222,[3*]OC(=O)[C@H](CC[8*])N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1[13*],3,254.114
42223,[3*]Oc1ccc(CO)cc1[C@H](CCN([5*])[5*])c1ccccc1,3,254.118
42224,[3*]Oc1cccc(CN([5*])CCCOc2ccc([16*])cc2)c1,3,254.118
42225,[9*]n1cc([16*])c(=O)c2ccc(N3C[C@@H](C)C[C@H](N)C3)c([16*])c21,3,254.129
42226,[4*][C@@H](C[8*])C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC[8*],3,254.162
42227,[5*]N([5*])CCCCCCNc1cc([16*])cc2c(C)ccnc12,3,254.166
42228,[4*]CCO[C@@H]([8*])[C@@H]1CCCN(C(=O)NC[C@H](C[8*])NC)C1,3,254.187
42229,[4*]Cc1nc([14*])c(Sc2cc(Cl)cc(Cl)c2)n1[9*],3,254.955
42230,[8*]Cn1c([14*])nc([14*])c1Sc1cc(Cl)cc(Cl)c1,3,254.955
42231,[4*]Cc1ccc2ncn(-c3cc(O[C@@H]([8*])C)c([14*])s3)c2c1,3,255.059
42232,[3*]Oc1ccc(C(=O)c2c(O)cc(O)c(CC)c2[16*])cc1[16*],3,255.066
42233,[1*]C(=O)c1cc(Oc2cnc([14*])cn2)cc(O[C@@H](C)C[4*])c1,3,255.077
42234,[1*]C(=O)c1cnc(Oc2cc([16*])cc(O[C@@H](C)C[4*])c2)cn1,3,255.077
42235,[4*][C@@H](C[8*])C[C@H](O)[C@H](C[8*])NC(=O)OCc1cncs1,3,255.08
42236,[4*][C@H](COc1ccc([16*])cc1)CSc1ccc([16*])c(C)c1,3,255.084
42237,[1*]C(=O)N1CCN(c2ncnc3cc(O[3*])c([16*])cc23)CC1,3,255.088
42238,[5*]N1CCN(C(=O)C(=O)c2c[nH]c3c([14*])ncc([16*])c23)CC1,3,255.088
42239,[8*][C@@H](c1ccccc1)n1c2cc([16*])ccc2c2ncc([16*])cc21,3,255.092
42240,[5*]NC(=O)N(C)c1cc(Nc2ccc([16*])cc2N[5*])ncn1,3,255.099
42241,[5*]Nc1nc2c(cc(C(=O)N([5*])[5*])n2CC)c2c1ncn2C,3,255.099
42242,[15*][C@H]1[C@H]([15*])[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc([16*])cc1)CO2,3,255.102
42243,[4*]C[C@@H](O)[C@@H]([4*])[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1N[5*],3,255.109
42244,[5*]N(C[8*])[C@H]1C[C@@H](CC)N([5*])c2ccc(C(F)(F)F)cc21,3,255.111
42245,[1*]C(=O)[C@H](CC[4*])NC(=O)[C@@H]([4*])Cc1c[nH]c2ccccc12,3,255.113
42246,[8*]COC(=O)c1c([14*])nc(CCC)n1Cc1ccc([16*])cc1,3,255.113
42247,[1*]C(=O)CN1CCN(c2cc(C)c3nc([14*])c([14*])n3c2)CC1,3,255.125
42248,[4*]CCN(C)c1cc(OC)c(Nc2nccc([14*])n2)cc1[16*],3,255.125
42249,[13*][C@@H]1NCCC[C@@H]1NCc1cc(-n2nnnc2[14*])ccc1[16*],3,255.136
42250,[5*]N1CCc2c(nc([14*])nc2N2CCN([5*])[C@@H](CC#N)C2)C1,3,255.136
